move_id,move_num,character_id,move_category_id,move_name,move_name_kana,command,startup_frame,active_frame,hit_frame,block_frame,attribute,effect_id_1,effect_id_2,effect_id_3,effect_id_4,effect_id_5,remarks_1,remarks_2,remarks_3,remarks_4,remarks_5
02934,21,230,003,熊剛掌破,くまごうしょうは,wp,13,13 - 13,18,-13,中,6,8,5,,,,,,,
02935,22,230,003,ハンティングスタイル,,wk,,,,,,,,,,,or うつ伏せダウン状態でwk,ハンティングスタイルへ,,,
02936,23,230,003,ワイルドランバージャック,,forplp,12,12 - 12,D,-5,上上,6,,,,,,,,,
02937,24,230,003,ベアシザークロス,,fowpwp,18,18 - 18,TR,-14,中中,2,,,,,,,,,
02938,25,230,003,シェイプアップキック,,fowk,28,28 - 30,D,-23,下,,,,,,,,,,
02939,26,230,003,シェイプアップヒップ,,fowkwp,28,28 - 30,D,-16,下中,,,,,,,,,,
02940,27,230,003,ライオットグリズリー,,fclprpwp,15,15 - 16,D,-14,中中中,,,,,,空中ヒット時FB,,,,
02941,28,230,003,熊武爪,くまむそう,fcrplp,15,15 - 16,浮,-16,中中,,,,,,,,,,
02942,29,230,003,ハニートラップ,,fclkrp,16,16 - 16,D,-5,中上,,,,,,ガード時削りダメージあり,,,,
02943,30,230,003,熊鉄山靠,くまてつざんこう,crwp,14,14 - 15,D,-15,中,6,,,,,,,,,
02944,31,230,003,ベアシット,,crwk,,,,,,,,,,,orbcwk,crwkdkでベアロールへ,crwkahで後転へ,,
02945,32,230,003,ダブルワイルドビンタ,,bclprp,14,14 - 14,4,-13,上中,,,,,,ホールド可,bclprpxn(orwk)でハンティングスタイルへ,空中ヒット時FB,,
02946,33,230,003,ダブルワイルドビンタ,,bclprpホールド,14,14 - 14,13,-12,上中,8,,,,,ガード時削りダメージあり,bclprpxn(orwk)でハンティングスタイルへ,空中ヒット時FB,,
02947,34,230,003,旬・ワイルドビンタ,しゅん・ワイルドビンタ,bclprpホールド(最大),14,14 - 14,D,3,上中,,,,,,ガード時削りダメージあり,防御行動貫通効果あり,ヒート中は必要なホールド時間が短くなる(残り時間を消費する),bclprpホールドxn(orwk)でハンティングスタイルへ,空中ヒット時FB
02948,35,230,003,ベアラリアット,,bcrp,18,18 - 18,-1,-15,下,,,,,,bcrpxn(orwk)でハンティングスタイルへ,,,,
02949,36,230,003,熊不知火,くましらぬい,bclk,18,18 - 18,1,-12,下,,,,,,,,,,
02950,37,230,003,熊奈落払い,くまならくばらい,bcrk,21,21 - 22,6,-23,下,8,,,,,,,,,
02951,38,230,003,ドラムロール,,bcwpwprp,14,14 - 15,D,-15,中中中中中,,,,,,,,,,
02952,39,230,003,サーモンハンティング,,bcij,32,32 - 34,D,-12,下,,,,,,ホールドでパワーアップかつガード時削りダメージ追加,,,,
02953,40,230,003,サーモンハンティング,,bcijホールド,45,45 - 47,D,-12,下,,,,,,ガード時削りダメージあり,,,,
02954,41,230,003,旬・サーモンハンティング,,bcijホールド(最大),60,60 - 62,D,-4,下,,,,,,ガード時削りダメージあり,,,,
02955,42,230,003,ベアピッチャー,,balp,22,22 - 23,D,-13,中,6,3,,,,balpxn(orwk)でハンティングスタイルへ(ヒート発動時、ヒートダッシュ発動時は移行しない),相手の攻撃を受け止めるとパワーアップかつガード時削りダメージ追加,,,
02956,43,230,003,ハウリングベアー,,barplpwp,15,15 - 15,D,-11,中上中,6,,,,,barplpxn(orwk)でハンティングスタイルへ,barplpdkでベアロールへ,,,
02957,44,230,003,沙門殺,さもんさつ,barprplp,15,15 - 15,D,-15,中中中,2,,,,,,,,,
02958,45,230,003,熊エックス,くまエックス,bawp,18,18 - 18,D,-8,上中,6,5,1,,,ガード時削りダメージあり,bawpxn(orwk)でハンティングスタイルへ(ヒート発動時、ヒートダッシュ発動時は移行しない),,,
02959,46,230,003,ベアバックライディング,,bawk,22,22 - 23,浮,-27,中,2,,,,,or 立ち途中にwk,,,,
02960,47,230,003,テリブルクロウ,,bauk,60,60 - 60,崩,,ガード不能,,,,,,baukxn(orwk)でハンティングスタイルへ,,,,
02961,48,230,003,ローリングベア,,baukfofo,55,55 - 130,D,,特殊中段,,,,,,baukfodkで延長,,,,
02962,49,230,003,ベアスキッピング,,bjwp,31,31 - 32,D,-17,下,,,,,,bjwpxn(orwk)でキャンセルしてハンティングスタイルへ,,,,
02963,50,230,003,ビッグベアアタック,,juwp,18,18 - 23,3,-4,中,,,,,,juwpxn(orwk)でハンティングスタイルへ,,,,
02964,51,230,003,ヒッププレス,,juwk,34,34 - 39,D,10,中,,,,,,ベアシットへ,空中ヒット時FB,ガード時KS,,
02965,52,230,003,ホーネットスイープ,,fjlp,26,26 - 28,D,-6,中,,,,,,orbjlporjulp,ガード時削りダメージあり,,,
02966,53,230,003,熊ウルトラ,くまウルトラ,fjrp,28,28 - 30,D,-6,中,6,1,,,,orbjrporjurp,,,,
02967,54,230,003,熊三宝龍,くまさんぽうりゅう,fjlkrkwp,16,16 - 17,D,-15,中中中,7,,,,,fjlkrkwpxn(orwk)でハンティングスタイルへ,,,,
02968,55,230,003,裏旋熊刃脚,りせんくまじんきゃく,fjrkヒット or ガード時lk,29,29 - 30,D,7,中中,6,,,,,,,,,
02969,56,230,003,熊鬼神拳,くまきじんけん,fodkrp,19,19 - 21,浮,-19,中,,,,,,,,,,
02970,57,230,003,フォーリングベアー,,fodkwp,37,37 - 38,浮,8,中,,,,,,ガード時削りダメージあり,ハンティングスタイルへ,fodkwpdkでベアロールへ,空中ヒット時FB,
02971,58,230,003,アンガーフック,,baforp,15,15 - 17,D,-5,上,6,,,,,ガード時削りダメージあり,,,,
02972,59,230,003,メガトンクロー・デュオ,,crfcforplp,17,17 - 18,Ｄ,-10,中中,6,5,,,,,,,,
02973,60,230,003,メガトンクロー・デュアル,,crfcforprp,18,18 - 19,D,-18,中下,,,,,,ガード時削りダメージあり,ガード時KS,,,
02974,61,230,003,空斬脚,くうざんきゃく,fofodklk,22,22 - 23,D,7,中,6,,,,,ガード時削りダメージあり,,,,
02975,62,230,003,ラビットベア,,fofodkwp,20,20 - 24,D,3,中,6,5,,,,ガード時削りダメージあり,fofodkwpxn(orwk)でハンティングスタイルへ(ヒート発動時、ヒートダッシュ発動時は移行しない),,,
02976,63,230,004,挑発,ちょうはつ,nh,,,,,,,,,,,,,,,
02977,64,230,004,気合溜め,きあいだめ,all,,,,,,,,,,,効果持続中はガードできない/自動カウンターヒット,,,,
02978,65,230,005,バイオレンスクロー,,立ち途中にlprp,13,13 - 13,6,-13,中中,2,,,,,最終段ホールド可,立ち途中にlprpxn(orwk)でハンティングスタイルへ,,,
02979,66,230,005,バイオレンスクロー,,立ち途中にlprpホールド,13,13 - 15,18,-12,中中,6,8,2,,,ガード時削りダメージあり,立ち途中にlprpホールドxn(orwk)でハンティングスタイルへ,,,
02980,67,230,005,旬・バイオレンスクロー,,立ち途中にlprpホールド(最大),13,13 - 15,D,3,中中,6,2,,,,ガード時削りダメージあり,防御行動貫通効果あり,ヒート中は必要なホールド時間が短くなる(残り時間を消費する),立ち途中にlprpホールドxn(orwk)でハンティングスタイルへ,
02981,68,230,005,マッドアングラー,,立ち途中にrp,15,15 - 16,浮,-12,中,,,,,,,,,,
02982,69,230,005,スピニングベアキック,,立ち途中にlk,18,18 - 20,D,-5,中,6,1,,,,,,,,
02983,70,230,005,ポースマッシュ,,立ち途中にrk,11,11 - 12,5,-5,中,,,,,,,,,,
02984,71,230,005,レッグスクラッチ,,しゃがんだ状態でlp,19,19 - 21,2,-8,下,8,,,,,,,,,
02985,72,230,005,ベアロール,,しゃがんだ状態でwp,,,,,,,,,,,ベアロールへ,ヒート状態持続中は特殊中段攻撃に変化(ヒート状態の残り時間を消費する),,,
02986,73,230,005,１０連コンボ,１０れんコンボ,しゃがんだ状態でfcrplpwplkwpwkwprplklp,18,18 - 19,,,中上中下中中中中上上,,,,,,,,,,
02987,74,230,009,ベアメンコアタック,,横移動中にwp,22,22 - 23,D,-3,中,,,,,,空中ヒット時FB,横移動中にwpxn(orwk)ハンティングスタイルへ,,,
02988,75,230,050,ハンティングスタイル,,wkなど,,,,,,,,,,,ハンティングスタイルへ,zbでしゃがみへ,bj(orjuorfj)で立ち状態へ,,
02989,76,230,050,ハニカムスパイク,,ハンティングスタイル中にlprp,12,12 - 12,6,-13,中中,8,,,,,最終段ホールド可,空中ヒット時FB,,,
02990,77,230,050,ハニカムスパイク,,ハンティングスタイル中にlprpホールド,12,12 - 13,13,-12,中中,8,,,,,ガード時削りダメージあり,空中ヒット時FB,,,
02991,78,230,050,旬・ハニカムスパイク,,ハンティングスタイル中にlprpホールド(最大),12,12 - 13,浮,3,中中,,,,,,ガード時削りダメージあり,防御行動貫通効果あり,ヒート中は必要なホールド時間が短くなる(残り時間を消費する),空中ヒット時FB,
02992,79,230,050,ベアクロウ,,ハンティングスタイル中にrp,21,21 - 24,21,-15,下,,,,,,ハンティングスタイルへ,,,,
02993,80,230,050,熊ちゃぶ台返し,くまちゃぶだいがえし,ハンティングスタイル中にwp,19,19 - 22,浮,-15,中,2,,,,,,,,,
02994,81,230,050,ベアタックル,,ハンティングスタイル中にwk,20,20 - 24,D,-14,中,6,5,3,,,相手の攻撃を受け止めるとパワーアップかつガード時削りダメージ追加,,,,
02995,82,230,050,ハンティングヒップ,,ハンティングスタイル中にfowk,16,16 - 22,D,15,中,6,,,,,or ハンティングスタイルにbawk,ベアシットへ,ガード時KS,,
02996,83,230,050,ホーネットバスター,,ハンティングスタイル中にfclp,25,25 - 27,D,-7,中,1,6,,,,ガード時削りダメージあり,,,,
02997,84,230,050,ビッグツリー,,ハンティングスタイル中にfcrp,15,15 - 16,浮,-17,中,2,,,,,,,,,
02998,85,230,050,ベアスピアー,,ハンティングスタイル中にcrwp,16,16 - 20,4,-3,中,,,,,,ハンティングスタイルへ,,,,
02999,86,230,050,メリーゴーランド,,ハンティングスタイル中にbawpwp,26,26 - 29,D,-29,下下,6,,,,,ハンティングスタイル中にbawpxn(orwk)でハンティングスタイルへ,,,,
03000,87,230,050,仰向けに寝る,あおむけにねる,ハンティングスタイル中にlk(orrk),,,,,,,,,,,,,,,
03001,88,230,050,うつ伏せダウン,うつぶせダウン,ハンティングスタイル中にcrwk,,,,,,,,,,,,,,,
03002,89,230,050,ベアロール,,ハンティングスタイル中にfofo,,,,,,,,,,,ベアロールへ,ヒート状態持続中は特殊中段攻撃に変化(ヒート状態の残り時間を消費する),,,
03003,90,230,050,後転,こうてん,ハンティングスタイル中にbaba,,,,,,,,,,,or ベアシット中にah,ハンティングスタイル中にbabaxn(orwk)でハンティングスタイルへ,,,
03004,91,230,051,ベアシット,,crwkなど,,,,,,,,,,,ベアシットへ,,,,
03005,92,230,051,ダブルトラウトスイープ,,ベアシット中にlplp,21,21 - 22,6,-12,下下,,,,,,,,,,
03006,93,230,051,トラウトスマッシュ,,ベアシット中にrp,19,19 - 21,TR,-12,中,2,,,,,,,,,
03007,94,230,051,リバウンド,,ベアシット中にwk,25,25 - 26,D,-5,中,,,,,,ベアシット中にwkdkでベアロールへ,,,,
03008,95,230,051,ベアロール,,ベアシット中にdk,,,,,,,,,,,ベアロールへ,ヒート状態持続中は特殊中段攻撃に変化(ヒート状態の残り時間を消費する),,,
03009,96,230,052,ベアロール,,しゃがんだ状態でwpなど,,,,,,,,,,,ベアロールへ,ヒート状態持続中は特殊中段攻撃に変化(ヒート状態の残り時間を消費する),,,
03010,97,230,052,ベアプッシュ,,ベアロール中にlp,15,15 - 16,D,4,上,6,2,,,,ヒート状態持続中はパワーアップ(ヒート状態の残り時間を消費する),,,,
03011,98,230,052,ベアアッパーカット,,ベアロール中にrp,17,17 - 19,浮,-17,中,,,,,,,,,,
03012,99,230,052,ベアスライディング,,ベアロール中にlk,18,18 - 26,D,-18,下,,,,,,,,,,
03013,100,230,052,ベアニールキック,,ベアロール中にrk,26,26 - 30,崩,7,中,,,,,,,,,,
03014,101,230,052,ジャイアントロール,,ベアロール中にwp,10,10 - 40,浮,-30,特殊中段,,,,,,,,,,
03015,102,230,052,ハンティングスタイル,,ベアロール中にxn(orwk),,,,,,,,,,,ハンティングスタイルへ,,,,
03016,103,230,011,(共通動作)横転,おうてん,ダウン中にlp,,,,,,,,,,,orcrlp,,,,
03017,104,230,011,(共通動作)起き上がり下段キック,おきあがりげだんキック,ダウン中にlk,22,22 - 22,7,-9,下,,,,,,or 横転中にlkor 前転中にlk,,,,
03018,105,230,011,(共通動作)起き上がり中段キック,おきあがりちゅうだんキック,ダウン中にrk,22,22 - 22,9,-9,中,,,,,,or 横転中にrkor 前転中にrk,,,,
03019,106,230,011,ベアバサロ,,仰向けダウン中にwp,17,17 - 19,6,-2,中,,,,,,ハンティングスタイルへ,,,,
03020,107,230,011,(共通動作)スプリング攻撃,スプリングこうげき,仰向けダウン中にwk,19,19 - 30,5,-22,中,,,,,,or 横転中にwk,,,,
03021,108,230,011,(共通動作)牽制キック,けんせいキック,仰向けダウン中にcrlk,13,13 - 13,-3,-18,下,,,,,,orcrrk,,,,
03022,109,230,011,スプリングハンマーパンチ,,仰向けダウン中にcrwp,29,29 - 31,D,20,中,,,,,,ベアシットへ,,,,
03023,110,230,011,ベアバタフライ,,うつ伏せダウン中にwp,14,14 - 16,6,-12,下,,,,,,ハンティングスタイルへ,,,,
03024,111,230,011,(共通動作)後方起き上がり,こうほうおきあがり,ダウン中にah,,,,,,,,,,,,,,,
03025,112,230,011,(共通動作)その場起き上がり,そのばおきあがり,ダウン中にwu,,,,,,,,,,,orzb,,,,
03026,113,230,011,(共通動作)前転,ぜんてん,仰向けダウン中にdk,,,,,,,,,,,,,,,
03027,114,230,011,(共通動作)起き上がりクロスチョップ,おきあがりクロスチョップ,前転中にwp,19,19 - 24,D,2,中,6,,,,,,,,,
03028,115,230,011,ベアロール,,うつ伏せダウン中にdk,,,,,,,,,,,ベアロールへ,ヒート状態持続中は特殊中段攻撃に変化(ヒート状態の残り時間を消費する),,,
03029,116,230,006,ベアバイツ,,相手に接近してwl,12,12 - 14,D,-3,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
03030,117,230,006,ベアハッグ,,相手に接近してwr,12,12 - 14,D,-6,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
03031,118,230,006,ブルートスロー,,相手に左側面から接近してwl(orwr),12,12 - 14,D,-3,投げ(上),7,,,,,投げ抜けlp,,,,
03032,119,230,006,チョークスラム,,相手に右側面から接近してwl(orwr),12,12 - 14,D,-3,投げ(上),,,,,,投げ抜けrp,,,,
03033,120,230,006,ブラッドサッカー,,相手に背後から接近してwl(orwr),12,12 - 14,D,,投げ(上),,,,,,投げ抜け不能,,,,
03034,121,230,006,ベアぱちき,,相手に接近してfjwp,12,12 - 12,D,0,投げ(上),6,,,,,投げ抜けwp,,,,
03035,122,230,006,チアフルボールアップ,,相手に接近してfofccrbcbafowp,11,11 - 11,D,0,投げ(上),,,,,,投げ抜けwp,,,,
03036,123,230,006,ブラッドサッカー,,ハンティングスタイル中にfowp,26,26 - 27,D,,投げ(上),7,4,,,,投げ抜け不能,,,,
03037,124,230,007,下段捌き,げだんさばき,相手の下段攻撃に合わせてcm,,,TR,,,2,,,,,,,,,
03038,125,230,007,下段捌き,げだんさばき,相手の下段攻撃に合わせてハンティングスタイル中にcm,,,TR,,,2,,,,,,,,,
03039,126,230,008,デッドリーステップ,,(相手ダウン中に)cruk,55,55 - 110,D,,下 ガード不能,,,,,,(相手ダウン中に)crukwkでキャンセルして背向けへ,,,,
03040,1,240,174,ヒート中にできること１（共通）,,すべての攻撃に「ガードさせると削りダメージを与える」効果がつく,,,,,,,,,,,削りダメージではK.O.できない,削りダメージは回復可能ゲージになる,,,
03041,2,240,174,ヒート中にできること２（共通）,,コンボや攻めの起点となる「ヒートダッシュ」を発動可能(発動後ヒート終了),,,,,,,,,,,ヒート発動技が相手に触れるまでdk(orLB)を入力,ガード時削りダメージを上乗せ,,,
03042,3,240,174,ヒート中にできること３（共通）,,ダメージの高い大技「ヒートスマッシュ」を発動可能(発動後ヒート終了),,,,,,,,,,,ヒート状態でLB(orij),,,,
03043,4,240,174,ヒート中にできること４（固有）,,パワーアップした崩拳が使用可能,,,,,,,,,,,wp、crfcforp、crlprpなど,,,,
03044,5,240,174,ヒート中にできること５（固有）,,パワーアップしたホールド技が使用可能,,,,,,,,,,,barplpホールド、crlprpホールド、bjrpホールドなど,,,,
03045,6,240,174,ヒート中にできること６（固有）,,万聖霹靂掌が使用可能,,,,,,,,,,,fodkrpwp,,,,
03046,7,240,001,ヒートバースト,,ヒート発動可能状態でij,16,16 - 16,2,1,中,8,3,,,,ヒート状態の残り時間を消費する,ijbabaで攻撃をキャンセル,,,
03047,8,240,001,鳳拳右虎脚,ほうけんうこきゃく,forp,13,13 - 13,9,-5,上,5,,,,,正面地上ヒット時投げへ(ヒートダッシュ発動時は移行しない),投げ成立時ヒート発動,,,
03048,9,240,001,駒狗,こまいぬ,fork,22,22 - 22,6,-5,中,1,5,,,,,,,,
03049,10,240,001,落月,らくげつ,fjrp,22,22 - 23,D,5,上,6,5,,,,orjurp,ガード時削りダメージあり,,,
03050,11,240,001,崩拳,ぽんけん,潜りステップ(crfcfo)中にrp,13,13 - 14,D,-17,中,6,5,,,,クリーンヒット効果あり,ヒート状態持続中はパワーアップ(ヒート状態の残り時間を消費する),,,
03051,12,240,001,飄疾,ひょうしつ,浮草(crbcba)中にrp,15,15 - 15,D,-9,中,6,5,,,,クリーンヒット効果あり,,,,
03052,13,240,001,万聖霹靂掌,ばんせいへきれきしょう,ヒート状態でfodkrpwp,15,15 - 17,D,1,中中,6,,,,,or ヒート状態でしゃがんだ状態でfcrpwp,ヒート状態の残り時間を消費する,,,
03053,14,240,001,崩拳,ぽんけん,ヒート状態で潜りステップ中にrp,13,13 - 14,D,-13,中,6,5,,,,クリーンヒット効果あり,防御行動貫通効果あり,ヒート状態の残り時間を消費する,,
